C:\Users\Amer\Desktop\new_track\IMG\center_2018_07_09_21_24_20_430.jpg,C:\Users\Amer\Desktop\new_track\IMG\left_2018_07_09_21_24_20_430.jpg,C:\Users\Amer\Desktop\new_track\IMG\right_2018_07_09_21_24_20_430.jpg,0,0,0,8.31673E-05
C:\Users\Amer\Desktop\new_track\IMG\center_2018_07_09_21_24_20_481.jpg,C:\Users\Amer\Desktop\new_track\IMG\left_2018_07_09_21_24_20_481.jpg,C:\Users\Amer\Desktop\new_track\IMG\right_2018_07_09_21_24_20_481.jpg,0,0,0,0.0001246158
C:\Users\Amer\Desktop\new_track\IMG\center_2018_07_09_21_24_20_550.jpg,C:\Users\Amer\Desktop\new_track\IMG\left_2018_07_09_21_24_20_550.jpg,C:\Users\Amer\Desktop\new_track\IMG\right_2018_07_09_21_24_20_550.jpg,0,0,0,0.0001453078
C:\Users\Amer\Desktop\new_track\IMG\center_2018_07_09_21_24_20_632.jpg,C:\Users\Amer\Desktop\new_track\IMG\left_2018_07_09_21_24_20_632.jpg,C:\Users\Amer\Desktop\new_track\IMG\right_2018_07_09_21_24_20_632.jpg,0,0,0,0.0001593802
C:\Users\Amer\Desktop\new_track\IMG\center_2018_07_09_21_24_20_714.jpg,C:\Users\Amer\Desktop\new_track\IMG\left_2018_07_09_21_24_20_714.jpg,C:\Users\Amer\Desktop\new_track\IMG\right_2018_07_09_21_24_20_714.jpg,0,0,0,0.0002327994
C:\Users\Amer\Desktop\new_track\IMG\center_2018_07_09_21_24_20_789.jpg,C:\Users\Amer\Desktop\new_track\IMG\left_2018_07_09_21_24_20_789.jpg,C:\Users\Amer\Desktop\new_track\IMG\right_2018_07_09_21_24_20_789.jpg,0,0,0,0.0002946728
C:\Users\Amer\Desktop\new_track\IMG\center_2018_07_09_21_24_20_871.jpg,C:\Users\Amer\Desktop\new_track\IMG\left_2018_07_09_21_24_20_871.jpg,C:\Users\Amer\Desktop\new_track\IMG\right_2018_07_09_21_24_20_871.jpg,0,0,0,4.140405E-05
C:\Users\Amer\Desktop\new_track\IMG\center_2018_07_09_21_24_20_948.jpg,C:\Users\Amer\Desktop\new_track\IMG\left_2018_07_09_21_24_20_948.jpg,C:\Users\Amer\Desktop\new_track\IMG\right_2018_07_09_21_24_20_948.jpg,0,0,0,4.592557E-05
C:\Users\Amer\Desktop\new_track\IMG\center_2018_07_09_21_24_21_019.jpg,C:\Users\Amer\Desktop\new_track\IMG\left_2018_07_09_21_24_21_019.jpg,C:\Users\Amer\Desktop\new_track\IMG\right_2018_07_09_21_24_21_019.jpg,0,0,0,5.65605E-05
C:\Users\Amer\Desktop\new_track\IMG\center_2018_07_09_21_24_21_091.jpg,C:\Users\Amer\Desktop\new_track\IMG\left_2018_07_09_21_24_21_091.jpg,C:\Users\Amer\Desktop\new_track\IMG\right_2018_07_09_21_24_21_091.jpg,0,0,0,7.245614E-05
C:\Users\Amer\Desktop\new_track\IMG\center_2018_07_09_21_24_21_161.jpg,C:\Users\Amer\Desktop\new_track\IMG\left_2018_07_09_21_24_21_161.jpg,C:\Users\Amer\Desktop\new_track\IMG\right_2018_07_09_21_24_21_161.jpg,0,0,0,1.689219E-05
C:\Users\Amer\Desktop\new_track\IMG\center_2018_07_09_21_24_21_236.jpg,C:\Users\Amer\Desktop\new_track\IMG\left_2018_07_09_21_24_21_236.jpg,C:\Users\Amer\Desktop\new_track\IMG\right_2018_07_09_21_24_21_236.jpg,0,0,0,0.0001095459
C:\Users\Amer\Desktop\new_track\IMG\center_2018_07_09_21_24_21_309.jpg,C:\Users\Amer\Desktop\new_track\IMG\left_2018_07_09_21_24_21_309.jpg,C:\Users\Amer\Desktop\new_track\IMG\right_2018_07_09_21_24_21_309.jpg,0,0,0,0.000130271
